turnSeq,unitSeq,participant,text
69,202,F1:,.
69,203,F1:,(.)
69,203,F1:,那
69,203,F1:,個
69,203,F1:,啊
69,203,F1:,","
69,204,F1:,(.)
69,204,F1:,就是
69,204,F1:,在
69,204,F1:,古裝片
69,204,F1:,裡面
69,204,F1:,","
69,205,F1:,(.)
69,205,F1:,那
69,205,F1:,個
69,205,F1:,啊
69,205,F1:,","
69,206,F1:,(.)
69,206,F1:,會
69,206,F1:,看到
69,206,F1:,的
69,206,F1:,東西
69,206,F1:,.
69,207,F1:,(.)
69,207,F1:,但
69,207,F1:,從頭
69,207,F1:,到
69,207,F1:,尾
69,207,F1:,","
69,208,F1:,(.)
69,208,F1:,只有
69,208,F1:,三個
69,208,F1:,音
69,208,F1:,.
70,209,F2:,(.)
70,209,F2:,噢
70,209,F2:,","
70,210,F2:,(.)
70,210,F2:,就是
70,210,F2:,","
70,211,F2:,(.)
70,211,F2:,黑色
70,211,F2:,","
70,212,F2:,(.)
70,212,F2:,[2鐵
70,212,F2:,的
70,212,F2:,","
70,213,F2:,(.)
70,213,F2:,很
70,213,F2:,大
70,213,F2:,的2]
70,213,F2:,—
71,214,F1:,[2對
71,214,F1:,對
71,214,F1:,對
71,214,F1:,","
71,215,F1:,(.)
71,215,F1:,對
71,215,F1:,對
71,215,F1:,對2]
71,215,F1:,.
71,216,F1:,(.)
71,216,F1:,我
71,216,F1:,忘記
71,216,F1:,我們
71,216,F1:,借
71,216,F1:,的
71,216,F1:,","
71,217,F1:,(.)
71,217,F1:,是
71,217,F1:,編鐘
71,217,F1:,還是
71,217,F1:,磬
71,217,F1:,.
71,218,F1:,(.)
71,218,F1:,有
71,218,F1:,一種
71,218,F1:,是
71,218,F1:,只有
71,218,F1:,一排
71,218,F1:,的
71,218,F1:,.
71,219,F1:,(.)
71,219,F1:,有
71,219,F1:,一種
71,219,F1:,是
71,219,F1:,這樣
71,219,F1:,","
71,220,F1:,(.)
71,220,F1:,[方
71,220,F1:,形]
71,220,F1:,的
71,220,F1:,喔
71,220,F1:,.
72,221,F2:,[um]
72,221,F2:,.
71,222,F1:,(.)
71,222,F1:,對
71,222,F1:,對
71,222,F1:,對
71,222,F1:,.
72,223,F2:,(.)
72,223,F2:,啊
72,223,F2:,你們
72,223,F2:,借
72,223,F2:,的
72,223,F2:,是
72,223,F2:,—
73,224,F1:,(.)
73,224,F1:,我
73,224,F1:,忘記
73,224,F1:,我們
73,224,F1:,借
73,224,F1:,哪
73,224,F1:,一
73,224,F1:,種
73,224,F1:,.
73,225,F1:,(.)
73,225,F1:,@@
73,225,F1:,[我
